stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
7.4,197,73,40,1,slack_work,no,no,male,yes,no,yes,yes,no,6,0.5214521,yes,no,yes,yes,yes,1.0429042
6.0,272,14,45,1,seasonal_job_ended,no,no,male,yes,yes,yes,yes,no,9,0.3279649,yes,yes,yes,yes,yes,0.6559298
6.3,149,47,53,3,other,no,no,male,yes,no,yes,no,no,1,0.297491,yes,yes,no,no,no,0.0
5.6,190,93,35,6,other,no,no,male,yes,yes,yes,yes,yes,9,0.3157895,no,no,yes,yes,yes,0.631579
7.7,171,81,24,3,slack_work,no,no,male,yes,no,yes,no,no,4,0.5,yes,yes,no,no,no,0.0
9.0,282,14,26,6,seasonal_job_ended,no,no,male,yes,yes,yes,yes,yes,10,0.5013334,yes,yes,yes,yes,yes,1.0026668
9.8,159,82,26,1,other,no,no,male,yes,no,yes,yes,no,2,0.5037037,no,no,yes,yes,yes,1.0074074
4.1,236,56,44,3,other,no,no,female,yes,yes,yes,no,no,9,0.5,yes,yes,no,no,no,0.0
13.7,90,63,60,20,other,no,no,male,yes,no,yes,no,no,2,0.3592592,yes,yes,no,no,no,0.0
10.1,136,71,38,19,position_abolished,no,no,male,yes,yes,yes,yes,no,2,0.2268519,yes,yes,yes,yes,yes,0.4537038
5.6,200,59,47,4,other,no,no,female,yes,yes,no,yes,yes,8,0.5,yes,no,yes,yes,yes,1.0
4.2,181,42,41,22,other,no,yes,male,yes,yes,no,no,no,9,0.5173611,yes,yes,no,no,no,0.0
4.0,255,14,50,24,slack_work,no,no,male,yes,yes,no,no,no,8,0.3777778,yes,yes,no,no,no,0.0
5.6,175,44,27,1,position_abolished,no,no,male,yes,no,no,no,no,2,0.2395437,yes,yes,no,no,no,0.0
5.0,279,22,38,1,position_abolished,no,no,male,yes,yes,yes,no,no,9,0.3490137,yes,yes,no,no,no,0.0
7.5,115,58,26,3,other,yes,no,male,yes,no,no,no,no,2,0.5185185,no,yes,no,no,no,0.0
4.7,129,45,29,1,other,no,no,female,yes,yes,no,yes,no,5,0.5,yes,no,yes,yes,yes,1.0
6.6,170,43,59,4,other,no,no,female,yes,yes,no,no,no,10,0.5858586,yes,yes,no,no,no,0.0
12.4,90,63,34,4,other,yes,no,male,yes,yes,yes,yes,yes,1,0.2493766,yes,no,yes,yes,yes,0.4987532
9.0,282,14,55,7,seasonal_job_ended,no,no,male,yes,yes,yes,no,no,10,0.4704641,yes,yes,no,no,no,0.0
4.5,184,56,43,1,slack_work,yes,no,female,yes,yes,yes,no,no,6,0.5,no,yes,no,no,no,0.0
6.4,196,31,30,2,slack_work,no,no,male,yes,yes,yes,yes,yes,10,0.5,no,yes,yes,yes,yes,1.0
2.7,144,46,43,4,other,no,no,male,yes,no,yes,yes,no,10,0.3701299,yes,no,yes,yes,yes,0.7402598
6.8,150,63,21,1,slack_work,no,no,male,yes,yes,yes,yes,yes,9,0.5405405,yes,no,yes,yes,yes,1.081081
10.8,105,64,29,1,other,yes,no,female,yes,no,no,no,no,3,0.5,no,yes,no,no,no,0.0
5.2,197,44,46,4,slack_work,no,yes,male,yes,no,yes,no,no,6,0.3534972,yes,yes,no,no,no,0.0
10.8,225,55,32,7,other,no,no,male,yes,no,yes,no,no,6,0.4493671,yes,yes,no,no,no,0.0
9.0,282,14,30,3,slack_work,no,no,female,yes,yes,yes,yes,no,10,0.4980237,no,yes,yes,yes,yes,0.9960474
3.6,204,56,47,13,other,no,no,female,yes,yes,yes,no,no,7,0.5,no,yes,no,no,no,0.0
9.0,282,14,25,5,slack_work,no,no,female,yes,yes,yes,yes,yes,10,0.5,no,yes,yes,yes,yes,1.0
5.3,96,32,50,6,position_abolished,no,yes,female,yes,yes,yes,no,no,9,0.319838,no,yes,no,no,no,0.0
5.9,185,81,48,3,slack_work,no,no,male,yes,no,no,no,no,8,0.206146,yes,yes,no,no,no,0.0
12.4,90,63,60,25,other,no,no,female,yes,yes,yes,no,no,1,0.2762431,no,yes,no,no,no,0.0
4.8,185,14,27,7,position_abolished,no,no,male,yes,yes,no,no,no,3,0.4637681,no,yes,no,no,no,0.0
5.8,188,82,46,3,position_abolished,no,no,male,yes,no,yes,yes,no,7,0.4980392,yes,no,yes,yes,yes,0.9960784
11.0,179,35,25,2,position_abolished,no,no,male,yes,yes,yes,yes,yes,1,0.5,yes,no,yes,yes,yes,1.0
6.0,272,14,24,5,position_abolished,no,yes,male,yes,yes,yes,no,no,9,0.5015197,yes,yes,no,no,no,0.0
8.1,161,33,26,2,position_abolished,no,yes,male,yes,yes,no,no,no,5,0.2476489,yes,no,no,no,no,0.0
7.9,181,72,27,6,slack_work,yes,no,male,yes,yes,yes,yes,yes,8,0.5207373,yes,yes,yes,yes,yes,1.0414746
6.3,130,43,42,20,position_abolished,no,no,male,yes,yes,yes,no,no,6,0.1298838,yes,yes,no,no,no,0.0
9.5,185,91,20,1,slack_work,no,no,male,yes,no,no,no,no,3,0.5214286,no,yes,no,no,no,0.0
12.4,90,63,41,3,other,no,no,male,yes,no,yes,yes,no,1,0.5430464,yes,yes,yes,yes,yes,1.0860928
5.8,166,93,32,4,slack_work,no,yes,male,yes,yes,yes,yes,yes,6,0.3931398,yes,yes,yes,yes,yes,0.7862796
7.6,166,87,22,1,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.5022421,yes,no,yes,yes,yes,1.0044842
9.7,152,56,48,16,other,no,no,male,yes,yes,no,no,no,1,0.1823085,yes,yes,no,no,no,0.0
4.9,197,47,42,22,other,no,no,male,yes,no,yes,yes,no,6,0.3035714,yes,no,yes,yes,yes,0.6071428
3.8,191,15,42,4,slack_work,no,no,male,yes,yes,yes,yes,no,6,0.318662,yes,yes,yes,yes,yes,0.637324
11.1,84,32,30,2,slack_work,yes,no,male,yes,yes,no,no,no,2,0.5617284,no,yes,no,no,no,0.0
7.2,170,21,42,15,slack_work,yes,no,male,yes,yes,yes,yes,no,3,0.3397684,yes,no,yes,yes,yes,0.6795368
8.4,130,64,26,1,other,no,yes,female,yes,no,no,yes,yes,7,0.5,yes,yes,yes,yes,yes,1.0
14.6,90,64,31,1,other,yes,yes,female,yes,no,no,yes,yes,1,0.5,yes,yes,yes,yes,yes,1.0
4.6,175,52,26,1,slack_work,yes,no,female,yes,yes,no,yes,no,4,0.5421053,no,yes,yes,yes,yes,1.0842106
4.2,129,45,24,3,other,no,yes,male,yes,no,yes,yes,yes,6,0.5,yes,no,yes,yes,yes,1.0
9.7,166,93,52,14,other,no,no,female,yes,yes,yes,no,no,2,0.3931624,no,yes,no,no,no,0.0
4.6,186,42,41,4,slack_work,no,no,female,yes,yes,yes,yes,no,10,0.5642023,no,yes,yes,yes,yes,1.1284046
5.3,96,32,31,1,other,no,no,male,yes,no,yes,yes,yes,9,0.2821428,yes,no,yes,yes,yes,0.5642856
12.3,147,31,27,4,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.4593838,yes,yes,yes,yes,yes,0.9187676
10.3,190,23,30,2,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.5179487,yes,yes,yes,yes,yes,1.0358974
2.7,144,46,35,1,slack_work,no,no,male,yes,no,no,no,no,10,0.5443038,no,yes,no,no,no,0.0
5.9,185,81,33,2,slack_work,yes,no,female,yes,no,yes,yes,no,8,0.4885058,no,yes,yes,yes,yes,0.9770116
4.2,140,45,25,7,slack_work,no,no,female,yes,yes,yes,no,no,8,0.5,no,yes,no,no,no,0.0
9.0,161,33,23,1,slack_work,no,no,female,yes,yes,no,no,no,4,0.4776119,yes,no,no,no,no,0.0
3.6,204,56,29,1,slack_work,no,no,male,yes,yes,yes,yes,yes,7,0.501529,yes,yes,yes,yes,yes,1.003058
9.7,166,93,40,8,seasonal_job_ended,yes,no,male,yes,no,yes,yes,yes,2,0.3950617,yes,yes,yes,yes,yes,0.7901234
5.0,185,58,42,21,other,yes,yes,female,yes,no,no,no,no,10,0.5183246,yes,yes,no,no,no,0.0
9.1,115,86,22,3,seasonal_job_ended,no,no,male,yes,yes,no,no,no,2,0.287037,yes,no,no,no,no,0.0
3.5,228,56,32,9,other,no,no,male,yes,yes,yes,yes,yes,8,0.5,yes,yes,yes,yes,yes,1.0
4.5,129,45,26,3,slack_work,no,no,male,yes,no,no,no,no,1,0.5,yes,yes,no,no,no,0.0
6.3,157,83,34,2,slack_work,no,no,male,yes,no,yes,yes,no,3,0.1748927,yes,yes,yes,yes,yes,0.3497854
7.2,166,93,43,15,other,no,no,male,yes,yes,yes,yes,no,4,0.39375,yes,yes,yes,yes,yes,0.7875
7.2,209,71,26,8,slack_work,no,no,male,yes,no,no,no,no,8,0.5,yes,no,no,no,no,0.0
3.6,204,56,32,3,other,yes,no,male,yes,yes,yes,yes,yes,7,0.4981685,yes,no,yes,yes,yes,0.996337
5.0,185,58,20,1,slack_work,no,no,male,yes,yes,no,yes,no,10,0.515873,no,yes,yes,yes,yes,1.031746
3.7,140,45,25,8,other,no,no,male,yes,yes,no,no,no,9,0.2791262,yes,no,no,no,no,0.0
6.0,125,58,31,8,other,no,no,female,yes,yes,yes,yes,yes,3,0.5193133,no,yes,yes,yes,yes,1.0386266
9.4,147,31,42,18,other,no,no,male,yes,yes,yes,yes,no,3,0.3261802,yes,no,yes,yes,yes,0.6523604
3.5,228,56,56,15,other,yes,no,female,yes,yes,yes,no,no,8,0.4979079,no,yes,no,no,no,0.0
6.2,199,33,29,1,other,no,no,female,yes,yes,no,no,no,9,0.4928571,no,no,no,no,no,0.0
5.7,106,46,28,5,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.3025641,yes,yes,yes,yes,yes,0.6051282
5.3,165,51,54,37,other,yes,no,female,yes,yes,no,no,no,4,0.5,yes,yes,no,no,no,0.0
7.1,181,72,22,2,slack_work,no,no,male,yes,yes,yes,no,no,10,0.5189874,no,yes,no,no,no,0.0
3.5,228,56,37,1,slack_work,no,no,male,yes,yes,no,no,no,8,0.5,yes,yes,no,no,no,0.0
15.0,223,55,30,4,position_abolished,no,no,male,yes,no,no,no,no,3,0.5212355,no,yes,no,no,no,0.0
5.4,280,23,45,13,other,no,no,male,yes,yes,yes,no,no,9,0.4676113,yes,yes,no,no,no,0.0
7.8,158,85,38,1,position_abolished,no,yes,male,yes,yes,no,no,no,7,0.3956044,yes,no,no,no,no,0.0
14.4,194,55,26,6,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.3870968,yes,yes,yes,yes,yes,0.7741936
5.4,165,52,38,11,position_abolished,yes,no,male,yes,yes,yes,yes,no,3,0.4723757,yes,yes,yes,yes,yes,0.9447514
6.2,205,91,28,1,seasonal_job_ended,no,no,male,yes,yes,yes,yes,yes,7,0.5201465,yes,no,yes,yes,yes,1.040293
6.6,165,62,55,5,position_abolished,no,no,male,yes,no,yes,no,no,10,0.4086021,yes,yes,no,no,no,0.0
7.4,199,61,57,1,position_abolished,no,no,female,yes,no,no,no,no,10,0.619403,yes,yes,no,no,no,0.0
