stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
18.0,211,55,28,3,slack_work,no,no,female,yes,no,yes,yes,yes,2,0.5208914,no,yes,yes,yes,yes,1.0417828
7.7,204,71,21,1,slack_work,no,no,female,yes,no,yes,no,no,7,0.5,no,no,no,no,no,0.0
7.0,147,31,31,8,other,no,no,male,yes,yes,yes,yes,no,6,0.3861111,yes,no,yes,yes,yes,0.7722222
7.2,170,21,54,30,other,no,no,male,yes,yes,yes,no,no,3,0.3352381,yes,yes,no,no,no,0.0
8.1,147,31,26,1,slack_work,yes,no,male,yes,yes,no,no,no,5,0.5,yes,yes,no,no,no,0.0
9.1,145,81,46,16,other,no,no,male,yes,no,yes,yes,no,1,0.3632287,yes,yes,yes,yes,yes,0.7264574
3.3,204,16,50,12,other,no,no,male,yes,yes,yes,no,no,6,0.5026455,yes,yes,no,no,no,0.0
9.4,136,93,22,1,other,no,no,female,yes,yes,yes,no,no,1,0.4196429,no,no,no,no,no,0.0
7.2,170,21,28,4,position_abolished,yes,yes,male,yes,yes,yes,yes,yes,3,0.4045977,yes,no,yes,yes,yes,0.8091954
5.3,164,15,52,5,other,no,no,female,yes,yes,no,no,no,3,0.5511364,no,no,no,no,no,0.0
10.1,136,71,31,3,slack_work,no,yes,male,yes,no,yes,yes,no,2,0.486755,yes,no,yes,yes,yes,0.97351
5.2,197,44,29,2,other,no,no,male,yes,yes,no,no,no,6,0.5,yes,no,no,no,no,0.0
6.4,196,31,34,4,slack_work,no,no,male,yes,yes,yes,yes,yes,10,0.3270042,yes,yes,yes,yes,yes,0.6540084
6.9,153,52,29,5,slack_work,yes,no,male,yes,yes,yes,yes,no,2,0.5092593,yes,no,yes,yes,yes,1.0185186
7.3,225,59,35,2,slack_work,no,yes,male,yes,yes,no,no,no,10,0.502439,yes,no,no,no,no,0.0
9.7,166,93,25,3,other,no,no,male,yes,yes,no,no,no,2,0.3928571,no,no,no,no,no,0.0
8.4,203,74,24,1,slack_work,no,no,male,yes,yes,yes,no,no,6,0.5198777,yes,no,no,no,no,0.0
7.2,170,21,52,4,slack_work,no,no,female,yes,yes,yes,no,no,3,0.5,no,yes,no,no,no,0.0
11.6,84,32,31,3,other,no,no,male,yes,yes,no,no,no,1,0.2596685,yes,yes,no,no,no,0.0
7.5,115,58,42,7,position_abolished,no,no,male,yes,no,no,no,no,2,0.1766382,yes,yes,no,no,no,0.0
9.0,282,14,43,4,other,no,yes,male,yes,yes,yes,no,no,10,0.4988506,no,yes,no,no,no,0.0
10.1,136,71,29,1,seasonal_job_ended,no,no,male,yes,no,yes,yes,yes,2,0.4537037,yes,yes,yes,yes,yes,0.9074074
5.4,125,21,42,1,slack_work,no,no,male,yes,yes,no,no,no,2,0.3125,yes,yes,no,no,no,0.0
6.5,180,21,33,1,slack_work,yes,no,male,yes,yes,no,no,no,4,0.5,yes,no,no,no,no,0.0
6.5,180,21,25,2,slack_work,no,yes,female,yes,yes,no,no,no,4,0.5,yes,no,no,no,no,0.0
8.9,189,74,42,2,other,no,no,female,yes,yes,yes,no,no,5,0.5186567,no,no,yes,yes,yes,1.0373134
6.5,180,21,57,12,other,no,no,female,yes,yes,yes,no,no,4,0.5018182,no,yes,no,no,no,0.0
6.3,135,86,46,1,slack_work,no,no,male,yes,yes,no,no,no,7,0.3253968,yes,no,no,no,no,0.0
8.6,125,59,30,3,other,no,no,male,yes,yes,yes,yes,yes,2,0.3901734,yes,no,yes,yes,yes,0.7803468
6.5,180,21,28,4,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.5,yes,yes,yes,yes,yes,1.0
9.0,192,83,38,1,slack_work,no,no,male,yes,no,yes,no,no,5,0.3315697,yes,yes,no,no,no,0.0
8.9,166,56,35,2,position_abolished,no,no,female,yes,no,yes,yes,no,2,0.5021459,no,yes,yes,yes,yes,1.0042918
5.7,203,22,49,7,slack_work,no,no,female,yes,yes,yes,no,no,4,0.4879808,no,yes,no,no,no,0.0
6.9,291,23,34,3,slack_work,no,no,male,yes,yes,yes,no,no,10,0.5189874,yes,no,no,no,no,0.0
5.4,225,35,35,1,slack_work,no,no,male,yes,no,no,no,no,10,0.520202,yes,yes,no,no,no,0.0
7.8,166,93,41,2,position_abolished,no,no,female,yes,yes,yes,yes,no,3,0.3956835,no,no,yes,yes,yes,0.791367
14.4,194,55,58,6,slack_work,no,no,male,yes,yes,no,no,no,1,0.5179856,yes,yes,no,no,no,0.0
9.1,161,33,32,3,slack_work,yes,no,male,yes,yes,yes,no,no,3,0.4782609,no,no,no,no,no,0.0
8.1,161,33,45,2,other,no,no,male,yes,yes,yes,yes,no,5,0.2925926,yes,no,yes,yes,yes,0.5851852
7.8,166,93,31,4,slack_work,no,no,male,yes,yes,yes,yes,yes,3,0.393401,yes,yes,yes,yes,yes,0.786802
7.2,260,21,23,1,seasonal_job_ended,no,yes,male,yes,no,no,no,no,10,0.5,no,yes,no,no,no,0.0
6.4,120,43,35,3,position_abolished,no,yes,male,yes,yes,yes,yes,yes,4,0.1664355,yes,no,yes,yes,yes,0.332871
5.6,190,93,45,17,other,no,no,male,yes,yes,yes,yes,no,9,0.3951368,no,no,yes,yes,yes,0.7902736
10.0,156,94,33,4,other,no,yes,male,yes,no,no,no,no,3,0.3127413,yes,no,no,no,no,0.0
7.2,166,93,26,2,slack_work,yes,no,female,yes,yes,no,yes,no,4,0.395,no,yes,yes,yes,yes,0.79
7.8,166,93,30,2,other,no,no,male,yes,yes,yes,yes,yes,3,0.1660232,yes,yes,yes,yes,yes,0.3320464
10.5,251,55,52,10,slack_work,no,no,male,yes,no,no,yes,no,10,0.385214,yes,yes,yes,yes,yes,0.770428
7.2,166,93,21,2,seasonal_job_ended,yes,no,male,yes,yes,no,no,no,4,0.2766667,no,yes,no,no,no,0.0
3.6,204,56,31,7,other,yes,no,male,yes,no,no,no,no,7,0.5023924,no,yes,no,no,no,0.0
12.4,183,72,27,2,slack_work,yes,yes,male,yes,yes,no,no,no,1,0.519403,yes,yes,no,no,no,0.0
6.3,149,47,25,2,slack_work,yes,no,female,yes,no,no,yes,yes,1,0.552,yes,no,yes,yes,yes,1.104
5.1,166,93,44,1,other,no,no,female,yes,yes,yes,no,no,8,0.3317972,no,yes,no,no,no,0.0
5.1,193,82,57,12,seasonal_job_ended,no,no,male,yes,no,yes,no,no,8,0.5,yes,yes,no,no,no,0.0
7.2,166,93,34,7,slack_work,yes,yes,male,yes,yes,no,yes,no,4,0.3942857,no,yes,yes,yes,yes,0.7885714
7.8,166,93,51,20,slack_work,no,no,male,yes,yes,no,no,no,3,0.3950276,yes,yes,no,no,no,0.0
6.9,172,14,30,3,slack_work,no,yes,male,yes,no,yes,no,no,2,0.3131313,yes,no,no,no,no,0.0
9.4,136,93,30,1,seasonal_job_ended,no,no,male,yes,no,no,no,no,1,0.3897436,no,yes,no,no,no,0.0
11.7,148,33,59,5,other,no,no,female,yes,no,yes,no,no,1,0.5,no,yes,no,no,no,0.0
7.4,168,33,38,5,slack_work,no,no,male,yes,no,yes,yes,no,6,0.335443,yes,yes,yes,yes,yes,0.670886
5.1,166,93,28,1,seasonal_job_ended,no,no,male,yes,yes,no,no,no,8,0.3917051,yes,yes,no,no,no,0.0
10.3,156,94,22,2,seasonal_job_ended,no,no,male,yes,no,yes,no,no,2,0.1566265,yes,yes,no,no,no,0.0
8.1,150,51,26,6,position_abolished,yes,no,male,yes,no,no,no,no,2,0.5,yes,no,no,no,no,0.0
7.8,166,93,35,3,seasonal_job_ended,no,yes,male,yes,yes,yes,yes,no,3,0.1730382,yes,yes,yes,yes,yes,0.3460764
6.5,180,21,25,4,other,no,no,male,yes,yes,no,no,no,4,0.5,no,yes,no,no,no,0.0
7.5,115,58,29,2,slack_work,yes,no,female,yes,yes,no,no,no,2,0.5198238,no,yes,no,no,no,0.0
9.2,154,85,28,2,slack_work,no,no,female,yes,no,no,yes,yes,5,0.5,yes,yes,yes,yes,yes,1.0
7.7,147,74,25,2,other,yes,no,male,yes,yes,yes,yes,yes,1,0.2939068,yes,yes,yes,yes,yes,0.5878136
5.4,125,21,60,10,other,no,no,male,yes,yes,yes,no,no,2,0.5,yes,yes,no,no,no,0.0
11.4,168,33,21,1,other,yes,no,female,yes,yes,no,no,no,2,0.4957983,no,yes,no,no,no,0.0
14.3,182,34,32,1,other,no,yes,female,yes,yes,no,no,no,1,0.3637993,no,no,no,no,no,0.0
6.2,199,33,23,1,slack_work,no,no,male,yes,yes,no,no,no,9,0.4909091,yes,yes,no,no,no,0.0
9.1,214,23,34,1,slack_work,no,no,male,yes,yes,no,yes,yes,3,0.5177665,yes,no,yes,yes,yes,1.035533
8.2,197,73,37,5,other,no,no,male,yes,yes,yes,yes,no,5,0.5203488,yes,no,yes,yes,yes,1.0406976
8.9,189,74,40,17,other,no,no,male,yes,yes,yes,no,no,5,0.3157895,yes,yes,no,no,no,0.0
5.5,169,31,32,1,slack_work,no,no,female,yes,no,no,yes,yes,8,0.5,yes,yes,yes,yes,yes,1.0
5.3,175,59,48,4,other,no,no,female,yes,yes,yes,no,no,6,0.5026455,no,yes,no,no,no,0.0
14.2,197,34,22,2,position_abolished,no,no,female,yes,yes,no,no,no,2,0.5268292,yes,yes,no,no,no,0.0
12.6,105,64,31,2,seasonal_job_ended,yes,no,female,yes,no,no,yes,yes,2,0.5,yes,no,yes,yes,yes,1.0
3.6,204,56,34,8,other,yes,no,female,yes,yes,no,no,no,7,0.5014663,yes,no,no,no,no,0.0
5.6,190,93,52,2,slack_work,no,no,female,yes,yes,yes,yes,no,9,0.3930636,no,yes,yes,yes,yes,0.7861272
7.3,225,59,55,1,position_abolished,no,yes,male,yes,yes,yes,no,no,10,0.4979592,yes,yes,no,no,no,0.0
3.6,204,56,45,1,other,no,no,female,yes,no,yes,no,no,7,0.5022026,no,yes,no,no,no,0.0
7.2,166,93,41,1,slack_work,no,no,male,yes,yes,yes,no,no,4,0.39375,yes,yes,no,no,no,0.0
7.8,166,93,28,2,other,yes,no,female,yes,yes,yes,yes,no,3,0.3950276,no,yes,yes,yes,yes,0.7900552
7.3,220,71,31,4,slack_work,no,no,male,yes,no,yes,yes,no,10,0.4981949,yes,no,yes,yes,yes,0.9963898
6.2,135,86,33,2,slack_work,no,no,male,yes,yes,yes,yes,no,6,0.2253521,yes,yes,yes,yes,yes,0.4507042
5.0,200,59,60,2,slack_work,no,no,female,yes,yes,yes,no,no,7,0.5,no,yes,no,no,no,0.0
6.7,145,82,59,12,other,no,no,female,yes,no,yes,no,no,1,0.4983713,no,yes,no,no,no,0.0
3.2,220,14,40,7,other,no,no,female,yes,yes,yes,yes,no,6,0.4962406,no,yes,yes,yes,yes,0.9924812
5.3,175,59,43,1,other,no,no,male,yes,yes,yes,yes,no,6,0.5,yes,no,yes,yes,yes,1.0
4.7,129,45,31,3,slack_work,no,no,male,yes,yes,yes,yes,yes,5,0.1771269,yes,yes,yes,yes,yes,0.3542538
14.2,197,34,48,4,slack_work,no,no,male,yes,no,yes,no,no,2,0.4786517,yes,yes,no,no,no,0.0
6.2,175,57,23,1,other,yes,no,female,yes,no,no,no,no,10,0.5,no,yes,no,no,no,0.0
7.8,166,93,48,10,slack_work,no,no,female,yes,yes,yes,no,no,3,0.3943299,no,no,no,no,no,0.0
7.2,166,93,46,6,slack_work,no,no,female,yes,yes,no,yes,no,4,0.3954546,yes,yes,yes,yes,yes,0.7909092
6.2,199,33,57,10,slack_work,no,no,male,yes,yes,yes,no,no,9,0.3452632,yes,yes,no,no,no,0.0
8.3,245,55,30,8,other,no,yes,male,yes,no,yes,yes,yes,9,0.4459161,yes,no,yes,yes,yes,0.8918322
13.1,205,72,30,5,slack_work,no,no,male,yes,yes,yes,yes,no,5,0.3412564,yes,yes,yes,yes,yes,0.6825128
5.9,182,74,27,1,other,no,no,female,yes,yes,yes,yes,no,3,0.5204461,no,no,yes,yes,yes,1.0408922
11.5,205,72,41,8,other,no,yes,female,yes,no,yes,yes,no,4,0.52,no,yes,yes,yes,yes,1.04
11.0,179,35,29,9,other,no,yes,male,yes,yes,yes,yes,no,1,0.4985075,yes,yes,yes,yes,yes,0.997015
6.4,120,43,60,3,slack_work,no,no,female,yes,no,no,no,no,4,0.5866666,yes,no,no,no,no,0.0
6.4,96,32,41,5,seasonal_job_ended,no,no,male,yes,no,yes,no,no,6,0.1550256,yes,yes,no,no,no,0.0
8.1,161,33,41,18,slack_work,no,no,male,yes,no,yes,yes,no,5,0.4779661,yes,yes,yes,yes,yes,0.9559322
5.7,203,22,38,12,other,no,no,male,yes,yes,yes,yes,no,4,0.6,yes,yes,yes,yes,yes,1.2
4.1,171,11,36,16,other,no,yes,male,yes,no,yes,yes,no,8,0.2840691,yes,no,yes,yes,yes,0.5681382
9.1,145,81,27,4,slack_work,no,no,male,yes,no,no,no,no,1,0.3875598,no,no,no,no,no,0.0
5.7,241,23,50,1,slack_work,no,no,female,yes,yes,no,no,no,6,0.5220588,yes,yes,no,no,no,0.0
11.7,148,33,50,3,other,no,yes,female,yes,yes,no,yes,no,1,0.5022421,yes,yes,yes,yes,yes,1.0044842
7.2,166,93,33,8,slack_work,no,no,female,yes,yes,yes,yes,no,4,0.3933333,no,yes,yes,yes,yes,0.7866666
12.4,90,63,47,18,other,yes,no,male,yes,yes,yes,no,no,1,0.3584229,no,yes,no,no,no,0.0
9.5,185,91,27,2,slack_work,no,no,male,yes,yes,yes,yes,yes,3,0.5175439,yes,no,yes,yes,yes,1.0350878
7.2,170,21,40,3,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.4467005,yes,no,yes,yes,yes,0.893401
6.8,232,23,42,17,slack_work,no,no,male,yes,yes,no,yes,no,5,0.519084,yes,no,yes,yes,yes,1.038168
6.2,166,61,31,4,slack_work,no,yes,male,yes,yes,yes,yes,yes,8,0.6175115,yes,yes,yes,yes,yes,1.235023
7.8,166,93,27,2,slack_work,no,no,male,yes,yes,no,no,no,3,0.3957704,no,no,no,no,no,0.0
11.4,168,33,34,10,other,no,no,male,yes,yes,no,no,no,2,0.4189815,no,yes,no,no,no,0.0
8.1,161,33,33,4,other,no,no,male,yes,yes,no,yes,yes,5,0.2925926,yes,yes,yes,yes,yes,0.5851852
9.9,105,43,37,10,other,no,no,male,yes,yes,yes,yes,no,2,0.1743827,yes,no,yes,yes,yes,0.3487654
7.0,189,74,32,13,slack_work,no,no,male,yes,yes,no,no,no,4,0.27,yes,no,no,no,no,0.0
8.8,197,34,39,10,slack_work,no,yes,male,yes,yes,yes,yes,no,5,0.2458599,yes,yes,yes,yes,yes,0.4917198
9.7,166,93,59,4,position_abolished,no,no,male,yes,yes,yes,no,no,2,0.3849462,yes,yes,no,no,no,0.0
10.8,188,94,46,6,other,no,yes,male,yes,yes,yes,yes,no,6,0.2684766,yes,no,yes,yes,yes,0.5369532
10.8,188,94,39,2,slack_work,no,yes,female,yes,no,yes,no,no,5,0.4957507,no,yes,no,no,no,0.0
10.8,188,94,30,3,slack_work,no,no,male,yes,yes,yes,no,no,6,0.3755274,yes,no,no,no,no,0.0
7.2,150,63,45,1,slack_work,no,no,female,yes,yes,yes,no,no,10,0.5422535,no,no,no,no,no,0.0
8.9,189,74,26,5,other,no,no,male,yes,yes,no,no,no,5,0.5215687,no,yes,no,no,no,0.0
5.1,166,93,31,1,slack_work,no,no,male,yes,yes,yes,yes,yes,8,0.1632653,yes,no,yes,yes,yes,0.3265306
7.6,115,11,20,1,slack_work,no,no,male,yes,no,no,yes,no,1,0.5897436,no,no,yes,yes,yes,1.1794872
5.7,241,23,44,4,slack_work,yes,yes,female,yes,yes,yes,yes,no,6,0.5192308,no,yes,yes,yes,yes,1.0384616
5.8,166,93,45,5,slack_work,no,no,female,yes,yes,yes,no,no,6,0.3943662,no,no,no,no,no,0.0
5.9,185,44,28,6,slack_work,no,yes,male,yes,no,yes,no,no,4,0.37,yes,yes,no,no,no,0.0
11.0,179,35,29,1,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.4982079,yes,yes,yes,yes,yes,0.9964158
8.0,143,42,50,31,other,no,no,male,yes,yes,no,no,no,4,0.3676093,yes,no,no,no,no,0.0
5.3,175,56,37,4,other,no,no,male,yes,yes,yes,no,no,5,0.3891403,yes,no,no,no,no,0.0
15.0,223,55,29,1,other,no,no,male,yes,no,yes,no,no,3,0.4459459,no,yes,no,no,no,0.0
6.4,96,32,48,1,slack_work,yes,no,female,yes,yes,no,no,no,6,0.556338,yes,no,no,no,no,0.0
6.8,181,81,27,1,other,no,no,male,yes,yes,yes,no,no,7,0.4914089,yes,yes,no,no,no,0.0
6.6,291,22,43,2,other,no,no,male,yes,yes,yes,no,no,10,0.2911392,yes,yes,no,no,no,0.0
9.9,197,34,20,1,slack_work,no,no,male,yes,no,no,yes,no,4,0.4875,no,no,yes,yes,yes,0.975
5.6,190,93,52,7,slack_work,no,no,male,yes,yes,no,no,no,9,0.2915888,yes,no,no,no,no,0.0
7.2,260,21,61,31,other,no,yes,male,yes,yes,yes,yes,no,10,0.3875236,yes,yes,yes,yes,yes,0.7750472
5.7,203,22,47,4,slack_work,no,no,female,yes,yes,no,no,no,4,0.6,yes,yes,no,no,no,0.0
6.8,125,57,37,1,other,no,no,female,yes,yes,no,yes,no,4,0.5,yes,yes,yes,yes,yes,1.0
4.1,171,11,41,12,slack_work,no,no,female,yes,no,yes,yes,no,8,0.5174825,no,yes,yes,yes,yes,1.034965
5.6,190,93,29,4,slack_work,no,no,female,yes,yes,no,yes,yes,9,0.4230769,yes,no,yes,yes,yes,0.8461538
10.4,196,35,35,8,other,no,no,male,yes,yes,no,no,no,2,0.3925926,yes,no,no,no,no,0.0
5.6,190,93,30,8,slack_work,yes,no,female,yes,yes,yes,yes,no,9,0.3945946,yes,yes,yes,yes,yes,0.7891892
3.6,154,13,44,10,slack_work,no,no,male,yes,no,yes,yes,no,6,0.2570423,yes,yes,yes,yes,yes,0.5140846
3.6,154,13,40,1,slack_work,no,no,female,yes,no,no,no,no,6,0.5,yes,no,no,no,no,0.0
7.2,168,12,49,1,slack_work,no,no,male,yes,yes,yes,yes,no,10,0.3367089,no,yes,yes,yes,yes,0.6734178
7.5,115,58,36,7,other,no,no,male,yes,yes,yes,yes,yes,2,0.410596,yes,yes,yes,yes,yes,0.821192
8.1,158,42,54,12,position_abolished,no,no,male,yes,yes,no,no,no,2,0.3333333,yes,yes,no,no,no,0.0
7.8,166,93,53,19,other,no,no,male,yes,yes,no,no,no,3,0.3690987,yes,yes,no,no,no,0.0
8.0,224,23,47,14,slack_work,no,no,male,yes,yes,yes,yes,no,4,0.52,yes,yes,yes,yes,yes,1.04
5.0,279,22,41,11,other,no,no,male,yes,yes,yes,yes,yes,9,0.465587,yes,yes,yes,yes,yes,0.931174
4.3,195,51,45,11,other,no,yes,male,yes,yes,yes,yes,no,5,0.2701556,yes,no,yes,yes,yes,0.5403112
5.6,190,93,37,16,other,yes,no,female,yes,yes,yes,yes,no,9,0.3930481,no,yes,yes,yes,yes,0.7860962
7.8,120,63,49,26,other,no,no,female,yes,yes,yes,yes,no,6,0.3701299,no,yes,yes,yes,yes,0.7402598
6.5,125,58,36,10,slack_work,yes,no,male,yes,yes,yes,yes,no,4,0.51875,yes,no,yes,yes,yes,1.0375
9.0,124,11,56,1,seasonal_job_ended,no,no,male,yes,no,no,no,no,2,0.4135802,no,yes,no,no,no,0.0
6.6,170,43,27,7,other,no,no,male,yes,no,no,no,no,10,0.4837545,yes,no,no,no,no,0.0
5.6,190,93,50,7,slack_work,no,yes,male,yes,yes,yes,no,no,9,0.2630692,no,no,no,no,no,0.0
7.3,220,71,27,1,slack_work,no,no,male,yes,yes,yes,yes,no,10,0.5,no,no,yes,yes,yes,1.0
7.3,225,59,27,1,slack_work,no,no,male,yes,yes,no,no,no,10,0.3755274,no,yes,no,no,no,0.0
6.6,291,22,30,3,slack_work,yes,no,female,yes,yes,no,yes,yes,10,0.60181,yes,yes,yes,yes,yes,1.20362
7.5,210,93,24,1,other,no,no,male,yes,yes,no,yes,yes,10,0.3932584,no,yes,yes,yes,yes,0.7865168
6.0,187,33,43,3,slack_work,no,no,female,yes,yes,yes,yes,no,8,0.4153846,no,yes,yes,yes,yes,0.8307692
5.2,197,44,48,2,slack_work,no,no,male,yes,no,yes,yes,no,6,0.5026455,yes,yes,yes,yes,yes,1.005291
5.2,245,21,30,1,other,no,no,male,yes,yes,yes,yes,yes,9,0.4978355,yes,yes,yes,yes,yes,0.995671
8.5,125,21,23,2,slack_work,no,no,male,yes,yes,no,no,no,1,0.5022421,no,yes,no,no,no,0.0
6.3,194,44,35,6,other,no,no,female,yes,yes,yes,no,no,5,0.5,no,yes,no,no,no,0.0
5.9,182,74,28,1,other,no,no,male,yes,yes,yes,yes,yes,3,0.4034335,yes,yes,yes,yes,yes,0.806867
9.9,105,43,26,2,slack_work,yes,no,male,yes,yes,no,no,no,2,0.4185185,yes,yes,no,no,no,0.0
11.9,118,57,21,2,slack_work,no,no,female,yes,no,yes,no,no,1,0.5,no,no,no,no,no,0.0
7.0,147,31,27,1,slack_work,no,no,female,yes,no,yes,yes,yes,6,0.4894366,no,yes,yes,yes,yes,0.9788732
8.8,150,85,20,4,seasonal_job_ended,no,no,male,yes,yes,no,yes,no,4,0.5018182,no,yes,yes,yes,yes,1.0036364
6.3,194,44,57,31,other,no,no,male,yes,no,yes,no,no,5,0.4834605,yes,yes,no,no,no,0.0
7.5,145,64,50,3,other,no,yes,male,yes,no,yes,no,no,9,0.136939,yes,no,no,no,no,0.0
11.6,84,32,29,3,slack_work,no,yes,female,yes,no,yes,yes,yes,1,0.280597,no,yes,yes,yes,yes,0.561194
4.9,180,16,50,30,other,no,no,female,yes,yes,yes,no,no,4,0.5,no,yes,no,no,no,0.0
6.7,166,56,31,3,other,no,no,male,yes,no,yes,yes,yes,3,0.4980695,yes,yes,yes,yes,yes,0.996139
6.1,206,82,27,1,other,no,no,male,yes,no,yes,yes,yes,10,0.5,yes,yes,yes,yes,yes,1.0
5.1,260,41,27,1,other,no,no,female,yes,no,no,yes,no,10,0.5,yes,no,yes,yes,yes,1.0
11.7,148,33,31,4,seasonal_job_ended,no,no,male,yes,no,yes,no,no,1,0.5,yes,yes,no,no,no,0.0
4.7,129,45,25,2,other,no,yes,male,yes,no,yes,yes,yes,5,0.369186,yes,yes,yes,yes,yes,0.738372
8.6,125,59,27,1,other,no,no,female,yes,no,no,yes,yes,2,0.5,yes,no,yes,yes,yes,1.0
7.5,210,93,27,1,slack_work,no,no,male,yes,yes,no,no,no,10,0.3928571,yes,yes,no,no,no,0.0
11.2,197,34,27,5,other,no,no,male,yes,no,yes,yes,yes,3,0.3285024,yes,no,yes,yes,yes,0.6570048
5.5,202,88,22,1,slack_work,no,no,male,yes,yes,no,no,no,10,0.5238096,no,no,no,no,no,0.0
7.5,210,93,41,15,other,no,no,male,yes,yes,yes,yes,no,10,0.350211,yes,no,yes,yes,yes,0.700422
5.3,165,51,34,2,seasonal_job_ended,no,no,female,yes,no,yes,yes,no,4,0.5,no,no,yes,yes,yes,1.0
11.5,205,72,23,1,slack_work,no,yes,male,yes,no,yes,no,no,4,0.52,yes,yes,no,no,no,0.0
5.0,115,86,61,3,position_abolished,no,no,male,yes,no,yes,no,no,3,0.3826367,yes,no,no,no,no,0.0
5.2,145,86,42,5,other,no,no,male,yes,no,yes,yes,no,8,0.5202703,yes,no,yes,yes,yes,1.0405406
6.7,166,56,38,2,slack_work,yes,no,male,yes,no,yes,yes,no,3,0.5,yes,no,yes,yes,yes,1.0
7.5,145,64,47,28,other,yes,no,male,yes,no,no,no,no,9,0.288835,yes,yes,no,no,no,0.0
7.4,168,33,31,2,other,no,no,male,yes,yes,yes,yes,yes,6,0.4810127,yes,no,yes,yes,yes,0.9620254
8.8,197,34,41,13,other,no,no,female,yes,yes,yes,yes,no,5,0.4902913,no,no,yes,yes,yes,0.9805826
4.3,129,45,25,2,slack_work,no,no,male,yes,no,no,yes,no,3,0.5024155,no,yes,yes,yes,yes,1.004831
7.2,166,93,42,15,other,no,yes,male,yes,yes,no,no,no,4,0.1952941,yes,no,no,no,no,0.0
7.5,210,93,35,6,slack_work,no,no,male,yes,yes,no,no,no,10,0.2626582,yes,yes,no,no,no,0.0
7.2,260,21,24,2,slack_work,no,yes,male,yes,yes,yes,no,no,10,0.4324895,yes,yes,no,no,no,0.0
4.3,254,41,27,2,other,no,no,male,yes,yes,yes,yes,yes,8,0.5,yes,no,yes,yes,yes,1.0
14.3,182,34,27,1,position_abolished,no,no,male,yes,no,no,no,no,1,0.5246637,no,yes,no,no,no,0.0
6.3,171,88,28,3,slack_work,no,no,male,yes,no,no,yes,yes,6,0.3109405,yes,yes,yes,yes,yes,0.621881
18.0,211,55,29,3,other,no,no,male,yes,no,yes,yes,yes,2,0.3518519,yes,yes,yes,yes,yes,0.7037038
5.2,160,62,47,1,slack_work,no,no,male,yes,yes,yes,no,no,9,0.407767,yes,no,no,no,no,0.0
5.0,200,59,25,5,other,no,no,male,yes,yes,no,no,no,7,0.5,no,no,no,no,no,0.0
5.5,120,46,20,1,position_abolished,no,yes,male,yes,no,no,no,no,4,0.5444444,yes,no,no,no,no,0.0
7.0,189,74,31,1,slack_work,no,no,male,yes,yes,no,no,no,4,0.4725,yes,yes,no,no,no,0.0
9.2,276,34,30,2,other,no,no,female,yes,yes,no,no,no,10,0.4599156,no,no,no,no,no,0.0
7.7,147,74,34,7,slack_work,yes,no,male,yes,yes,yes,yes,no,1,0.519573,yes,no,yes,yes,yes,1.039146
11.1,84,32,58,10,slack_work,no,no,male,yes,no,yes,no,no,2,0.3033333,yes,yes,no,no,no,0.0
3.5,228,56,61,12,other,no,no,male,yes,yes,yes,no,no,8,0.4562212,yes,no,no,no,no,0.0
7.4,179,81,27,2,position_abolished,no,yes,male,yes,no,yes,no,no,6,0.1795143,yes,no,no,no,no,0.0
5.2,245,21,20,2,slack_work,no,no,male,yes,yes,no,no,no,9,0.4902913,no,yes,no,no,no,0.0
5.6,197,73,41,4,slack_work,no,no,female,yes,yes,yes,yes,no,8,0.52,no,no,yes,yes,yes,1.04
3.8,207,14,39,11,other,no,yes,male,yes,yes,no,no,no,5,0.4987277,no,yes,no,no,no,0.0
9.5,185,91,26,3,other,no,no,male,yes,yes,no,no,no,3,0.5209003,yes,no,no,no,no,0.0
4.5,266,23,28,1,slack_work,no,no,male,yes,yes,yes,yes,yes,8,0.5179856,yes,yes,yes,yes,yes,1.0359712
8.7,179,82,51,5,slack_work,no,no,female,yes,no,yes,no,no,5,0.5,no,yes,no,no,no,0.0
7.5,210,93,21,5,slack_work,no,no,female,yes,yes,no,no,no,10,0.3936652,no,no,no,no,no,0.0
4.8,185,14,42,11,position_abolished,no,no,male,yes,yes,yes,yes,no,3,0.4637681,yes,no,yes,yes,yes,0.9275362
12.2,158,31,56,1,slack_work,no,no,female,yes,yes,yes,no,no,2,0.4971098,no,yes,no,no,no,0.0
5.8,166,93,29,5,slack_work,no,yes,male,yes,yes,no,no,no,6,0.207124,yes,yes,no,no,no,0.0
5.9,96,32,38,7,other,no,no,female,yes,yes,no,no,no,10,0.2743682,yes,no,no,no,no,0.0
4.5,184,56,34,3,slack_work,no,no,female,yes,yes,no,no,no,6,0.5018868,yes,no,no,no,no,0.0
8.7,179,82,35,4,other,no,no,male,yes,no,no,no,no,5,0.4981818,yes,yes,no,no,no,0.0
7.4,166,81,40,1,slack_work,no,yes,male,yes,yes,yes,yes,yes,3,0.3320463,yes,yes,yes,yes,yes,0.6640926
5.7,175,59,41,2,slack_work,no,no,female,yes,yes,no,yes,no,5,0.4973262,yes,yes,yes,yes,yes,0.9946524
