stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,32,2,slack_work,yes,yes,male,yes,yes,no,no,no,1,0.4191617,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.1,197,73,21,1,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.5212355,yes,yes,yes,yes,yes,1.042471
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,25,2,slack_work,no,no,male,yes,yes,no,no,no,1,0.4984227,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.0,136,71,41,3,slack_work,no,no,male,yes,no,yes,yes,no,1,0.4982079,yes,no,yes,yes,yes,0.9964158
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.3,146,11,29,5,other,no,no,female,yes,no,yes,yes,yes,5,0.5918368,no,yes,yes,yes,yes,1.1836736
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,158,22,56,1,slack_work,no,no,female,yes,yes,no,no,no,2,0.6688741,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,145,22,40,10,other,yes,no,male,yes,yes,no,no,no,1,0.3875598,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,291,23,24,3,slack_work,no,no,male,yes,yes,no,no,no,10,0.5197889,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,152,56,30,1,slack_work,no,no,male,yes,no,yes,yes,no,1,0.5022421,yes,yes,yes,yes,yes,1.0044842
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
18.0,211,55,36,2,slack_work,no,no,male,yes,yes,yes,yes,no,2,0.5208333,yes,yes,yes,yes,yes,1.0416666
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,224,74,29,5,other,no,yes,female,yes,yes,no,no,no,10,0.4481013,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,23,1,slack_work,no,yes,male,yes,yes,no,no,no,1,0.5197133,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.9,194,88,36,1,slack_work,no,no,male,yes,yes,no,yes,no,9,0.4050633,yes,yes,yes,yes,yes,0.8101266
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,225,55,23,2,other,no,no,female,yes,yes,yes,yes,yes,6,0.5238096,no,yes,yes,yes,yes,1.0476192
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.4,197,87,36,1,slack_work,yes,yes,male,yes,yes,yes,yes,yes,6,0.2992,yes,yes,yes,yes,yes,0.5984
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,197,73,40,3,other,no,no,male,yes,no,yes,yes,no,6,0.2820513,yes,no,yes,yes,yes,0.5641026
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,32,1,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.3935185,yes,yes,yes,yes,yes,0.787037
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.6,90,64,27,4,slack_work,no,yes,female,yes,no,yes,yes,no,1,0.4975124,no,yes,yes,yes,yes,0.9950248
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,145,22,39,1,slack_work,no,yes,male,yes,no,yes,yes,no,1,0.2421525,yes,yes,yes,yes,yes,0.484305
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,172,44,42,2,other,no,no,female,yes,yes,no,no,no,3,0.5024155,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,158,22,26,7,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.452381,yes,yes,yes,yes,yes,0.904762
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,190,81,37,1,slack_work,no,yes,male,yes,no,yes,yes,yes,9,0.4741641,yes,no,yes,yes,yes,0.9483282
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.3,183,44,37,11,other,no,no,male,yes,yes,yes,yes,yes,8,0.4,yes,yes,yes,yes,yes,0.8
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.7,169,13,34,1,other,no,no,male,yes,no,yes,yes,yes,8,0.4038461,yes,yes,yes,yes,yes,0.8076922
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.3,174,42,35,1,slack_work,no,no,male,yes,yes,no,no,no,8,0.5632184,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.3,182,34,51,26,slack_work,no,no,female,yes,yes,no,no,no,1,0.455157,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.2,197,34,49,19,other,no,no,male,yes,yes,yes,no,no,2,0.3756614,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,170,85,22,1,slack_work,no,no,male,yes,yes,yes,no,no,9,0.4978355,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.6,176,73,30,6,slack_work,no,no,male,yes,yes,no,no,no,1,0.5201238,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,115,64,30,1,other,no,no,female,yes,no,no,no,no,4,0.5,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.0,129,45,46,6,other,no,no,male,yes,no,yes,yes,no,2,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.9,140,61,32,4,position_abolished,no,yes,male,yes,no,yes,yes,no,1,0.2331839,yes,yes,yes,yes,yes,0.4663678
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,150,54,48,12,other,no,no,female,yes,no,yes,yes,no,4,0.52,no,yes,yes,yes,yes,1.04
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
2.4,156,12,45,7,other,no,no,female,yes,yes,no,no,no,7,0.3640553,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,214,23,57,40,other,yes,no,male,yes,yes,yes,no,no,3,0.4285714,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,204,92,27,3,slack_work,no,no,male,yes,yes,no,no,no,4,0.5589041,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,224,74,52,7,position_abolished,no,no,male,yes,yes,yes,yes,no,10,0.5172414,yes,yes,yes,yes,yes,1.0344828
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,135,13,47,4,slack_work,no,no,male,yes,no,yes,no,no,1,0.4229692,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,145,64,40,1,slack_work,yes,no,female,yes,no,yes,yes,no,8,0.5042735,no,yes,yes,yes,yes,1.008547
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.2,197,34,49,1,other,no,no,male,yes,no,yes,yes,no,2,0.5239726,yes,yes,yes,yes,yes,1.0479452
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,247,92,39,2,position_abolished,no,yes,male,yes,no,yes,yes,no,10,0.5371901,yes,yes,yes,yes,yes,1.0743802
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,266,23,30,3,other,no,no,male,yes,yes,no,no,no,8,0.5179856,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,283,53,27,3,slack_work,no,no,male,yes,yes,no,no,no,8,0.5668203,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,200,59,39,2,other,no,yes,male,yes,yes,no,yes,no,7,0.501529,yes,yes,yes,yes,yes,1.003058
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.6,105,64,50,8,slack_work,yes,no,male,yes,no,yes,yes,no,2,0.3741722,yes,yes,yes,yes,yes,0.7483444
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.4,183,72,57,2,position_abolished,no,no,male,yes,no,yes,no,no,1,0.5194805,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,158,22,30,4,other,no,no,male,yes,yes,yes,yes,yes,2,0.4395887,yes,yes,yes,yes,yes,0.8791774
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.3,182,34,52,7,slack_work,no,no,male,yes,no,yes,no,no,1,0.525066,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,252,16,31,2,other,no,no,male,yes,no,no,no,no,9,0.5015197,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,24,2,slack_work,no,no,male,yes,yes,no,no,no,1,0.519403,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.2,197,34,59,27,other,no,no,female,yes,yes,yes,no,no,2,0.5245901,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.6,140,52,26,3,slack_work,no,no,male,yes,yes,no,no,no,1,0.4656716,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,156,14,47,1,other,no,no,male,yes,no,yes,no,no,1,0.311828,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,291,23,43,17,slack_work,no,no,male,yes,yes,no,no,no,10,0.5208333,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.8,185,14,48,18,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.4637681,yes,yes,yes,yes,yes,0.9275362
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
2.7,144,46,45,5,slack_work,no,yes,male,yes,yes,yes,no,no,10,0.1603376,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.1,225,15,37,16,other,no,no,male,yes,yes,yes,yes,no,7,0.6013746,yes,yes,yes,yes,yes,1.2027492
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,179,81,38,3,other,no,no,female,yes,no,yes,no,no,6,0.4900399,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.5,188,11,40,11,other,no,no,female,yes,yes,no,no,no,10,0.5539033,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.8,185,14,52,7,other,no,yes,male,yes,yes,yes,no,no,3,0.5018587,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.1,258,22,56,12,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.5990784,yes,yes,yes,yes,yes,1.1981568
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,175,92,33,3,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.5833333,yes,yes,yes,yes,yes,1.1666666
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.6,168,16,52,1,slack_work,no,no,male,yes,yes,yes,yes,no,3,0.480663,yes,yes,yes,yes,yes,0.961326
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.1,183,83,32,1,slack_work,no,no,male,yes,no,no,no,no,4,0.1525,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,32,8,slack_work,no,no,male,yes,no,yes,yes,no,4,0.21,yes,no,yes,yes,yes,0.42
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.9,182,74,32,2,other,no,no,male,yes,yes,yes,no,no,3,0.4541063,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,25,4,other,no,no,male,yes,yes,yes,yes,yes,1,0.367713,yes,yes,yes,yes,yes,0.735426
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,189,74,41,1,slack_work,no,yes,male,yes,no,yes,yes,no,5,0.3157895,yes,yes,yes,yes,yes,0.631579
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.8,150,59,34,2,other,no,no,male,yes,yes,no,no,no,4,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.2,158,31,57,12,other,no,no,female,yes,yes,yes,no,no,2,0.5033113,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.3,175,56,38,2,other,no,no,male,yes,no,yes,yes,no,5,0.461126,yes,no,yes,yes,yes,0.922252
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,245,56,35,1,slack_work,no,no,female,yes,no,no,no,no,10,0.5021097,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,31,1,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.2099872,yes,no,yes,yes,yes,0.4199744
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,200,59,48,3,slack_work,no,no,male,yes,yes,yes,yes,no,7,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.2,158,31,27,4,other,no,no,female,yes,yes,yes,no,no,2,0.4927954,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,175,52,42,2,other,no,no,male,yes,no,yes,yes,no,5,0.3891403,yes,no,yes,yes,yes,0.7782806
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,170,21,26,1,position_abolished,no,no,female,yes,yes,yes,no,no,3,0.5021459,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,210,74,38,3,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.5207101,yes,yes,yes,yes,yes,1.0414202
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,23,1,slack_work,yes,no,male,yes,yes,no,no,no,1,0.502994,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.9,181,72,27,1,slack_work,no,no,male,yes,yes,yes,yes,yes,8,0.4524496,yes,no,yes,yes,yes,0.9048992
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.0,189,74,21,1,slack_work,yes,no,female,yes,yes,no,no,no,4,0.52,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,175,47,26,8,other,no,no,female,yes,yes,yes,yes,yes,4,0.555,no,yes,yes,yes,yes,1.11
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.9,215,52,56,6,slack_work,no,no,male,yes,yes,yes,no,no,10,0.5428572,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,49,1,slack_work,no,no,male,yes,no,yes,yes,no,1,0.4212963,yes,yes,yes,yes,yes,0.8425926
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,24,4,other,no,no,female,yes,yes,no,no,no,1,0.4198113,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,150,85,37,4,slack_work,yes,no,male,yes,no,yes,yes,no,4,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.2,158,31,40,3,position_abolished,no,yes,female,yes,yes,yes,yes,no,2,0.5,no,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.0,228,22,52,14,other,no,no,male,yes,yes,yes,no,no,6,0.6006494,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,175,92,29,1,other,no,no,male,yes,no,no,no,no,2,0.6507937,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.1,133,11,24,4,position_abolished,no,no,female,yes,yes,no,no,no,3,0.5921053,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,150,85,27,2,slack_work,no,no,male,yes,no,yes,yes,yes,4,0.3676471,yes,yes,yes,yes,yes,0.7352942
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,270,16,52,4,slack_work,no,no,female,yes,yes,yes,no,no,10,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,203,22,33,2,other,no,no,female,yes,yes,yes,yes,no,4,0.5075,no,yes,yes,yes,yes,1.015
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,72,20,2,other,no,no,female,yes,yes,yes,no,no,2,0.519802,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,175,59,42,1,other,no,no,male,yes,yes,yes,yes,no,5,0.437659,yes,yes,yes,yes,yes,0.875318
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,197,34,37,2,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.3283333,yes,yes,yes,yes,yes,0.6566666
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.9,173,82,20,1,other,no,yes,male,yes,yes,no,yes,no,4,0.5,no,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,168,12,26,3,slack_work,no,yes,male,yes,yes,no,no,no,10,0.4151624,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.4,130,64,51,20,other,no,no,male,yes,yes,no,no,no,7,0.2593407,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,225,35,42,15,slack_work,no,no,male,yes,yes,yes,yes,no,10,0.2816456,no,yes,yes,yes,yes,0.5632912
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.0,210,47,43,3,slack_work,no,no,male,yes,yes,yes,no,no,8,0.3493282,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.8,150,59,36,1,seasonal_job_ended,no,no,male,yes,yes,yes,no,no,4,0.5028571,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.4,96,32,27,5,slack_work,yes,no,female,yes,yes,no,yes,yes,6,0.3939394,yes,no,yes,yes,yes,0.7878788
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,196,35,21,1,seasonal_job_ended,no,no,male,yes,yes,no,no,no,4,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,23,1,slack_work,no,no,male,yes,no,no,yes,no,1,0.5,no,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.4,222,47,30,9,slack_work,no,yes,male,yes,yes,no,no,no,10,0.3164557,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.5,275,34,55,1,other,no,no,male,yes,yes,yes,no,no,9,0.5247148,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,115,58,39,1,other,no,no,female,yes,no,yes,yes,no,1,0.5172414,no,yes,yes,yes,yes,1.0344828
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.3,210,74,49,1,slack_work,no,no,male,yes,yes,yes,no,no,7,0.5220126,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.6,134,46,46,2,other,no,no,female,yes,no,yes,yes,no,7,0.5423729,no,yes,yes,yes,yes,1.0847458
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.1,206,33,40,13,slack_work,no,no,male,yes,yes,no,no,no,10,0.3558952,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,260,21,45,3,slack_work,no,no,male,yes,yes,no,no,no,10,0.4638009,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,224,74,36,9,position_abolished,no,no,female,yes,yes,yes,yes,no,10,0.5212355,yes,yes,yes,yes,yes,1.042471
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.1,183,83,42,3,position_abolished,no,yes,male,yes,no,no,no,no,4,0.4575,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.2,276,34,37,1,other,yes,no,male,yes,yes,yes,yes,yes,10,0.5260664,yes,no,yes,yes,yes,1.0521328
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,138,54,22,2,other,no,no,male,yes,yes,no,no,no,3,0.5217391,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.8,185,14,28,2,other,no,no,male,yes,yes,yes,yes,yes,3,0.3310345,yes,no,yes,yes,yes,0.662069
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,158,22,26,1,slack_work,no,yes,female,yes,yes,no,no,no,2,0.6666667,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,35,10,slack_work,no,yes,male,yes,yes,no,no,no,1,0.519403,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,157,31,21,1,other,no,no,male,yes,yes,no,no,no,7,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
